event_type;event_time;symbol;trade_id;price;quantity;buyer_order_id;seller_order_id;trade_time;buyer;ignore
trade;1634829036132;BTCEUR;67202178;54345.46000000;0.00019000;1289864231;1289864226;1634829036131;false;true
trade;1634829036898;BTCEUR;67202179;54331.78000000;0.00055000;1289864249;1289864250;1634829036898;true;true
trade;1634829039255;BTCEUR;67202180;54317.43000000;0.01576000;1289864373;1289864370;1634829039254;false;true
trade;1634829039654;BTCEUR;67202181;54323.07000000;0.01576000;1289864407;1289864408;1634829039653;true;true
trade;1634829039654;BTCEUR;67202182;54322.95000000;0.03055000;1289864405;1289864408;1634829039653;true;true
trade;1634829040542;BTCEUR;67202183;54323.27000000;0.01171000;1289864459;1289864457;1634829040541;false;true
trade;1634829041312;SOLEUR;2401850;155.96000000;3.00000000;31588873;31588863;1634829041311;false;true
trade;1634829041665;BTCEUR;67202184;54321.72000000;0.00142000;1289864518;1289864507;1634829041664;false;true
trade;1634829041665;BTCEUR;67202185;54323.52000000;0.01860000;1289864518;1289864436;1634829041664;false;true
trade;1634829041665;BTCEUR;67202186;54323.54000000;0.01548000;1289864518;1289864437;1634829041664;false;true
trade;1634829041753;BTCEUR;67202187;54323.54000000;0.00312000;1289864527;1289864437;1634829041752;false;true
trade;1634829041834;BTCEUR;67202188;54323.56000000;0.00859000;1289864537;1289864438;1634829041834;false;true
trade;1634829041836;BTCEUR;67202189;54323.56000000;0.01000000;1289864538;1289864438;1634829041836;false;true
trade;1634829044182;BTCEUR;67202190;54328.10000000;0.00120000;1289864654;1289864688;1634829044182;true;true
trade;1634829044182;BTCEUR;67202191;54312.73000000;0.01577000;1289864686;1289864688;1634829044182;true;true
trade;1634829044182;BTCEUR;67202192;54312.73000000;0.20000000;1289864687;1289864688;1634829044182;true;true
trade;1634829044182;BTCEUR;67202193;54312.72000000;0.06985000;1289864682;1289864688;1634829044182;true;true
trade;1634829044182;BTCEUR;67202194;54312.70000000;0.00100000;1289864673;1289864688;1634829044182;true;true
trade;1634829044182;BTCEUR;67202195;54312.67000000;0.05618000;1289864645;1289864688;1634829044182;true;true
trade;1634829045864;BTCEUR;67202196;54337.75000000;0.05000000;1289864771;1289864772;1634829045863;true;true
trade;1634829045864;BTCEUR;67202197;54335.00000000;0.01779000;1289864762;1289864772;1634829045863;true;true
trade;1634829046365;BTCEUR;67202198;54338.06000000;0.00120000;1289864792;1289864760;1634829046364;false;true
trade;1634829046492;BTCEUR;67202199;54338.45000000;0.05422000;1289864800;1289864746;1634829046492;false;true
trade;1634829046493;BTCEUR;67202200;54338.45000000;0.08000000;1289864802;1289864746;1634829046493;false;true
trade;1634829046566;BTCEUR;67202201;54345.46000000;0.01714000;1289864810;1289864486;1634829046566;false;true
trade;1634829046566;BTCEUR;67202202;54350.92000000;0.05697000;1289864810;1289864794;1634829046566;false;true
trade;1634829046566;BTCEUR;67202203;54350.93000000;0.06010000;1289864810;1289864340;1634829046566;false;true
trade;1634829046874;SOLEUR;2401851;156.18000000;4.47000000;31588904;31588885;1634829046873;false;true
trade;1634829046874;SOLEUR;2401852;156.18000000;2.36000000;31588904;31588896;1634829046873;false;true
trade;1634829046874;SOLEUR;2401853;156.18000000;0.48000000;31588904;31588902;1634829046873;false;true
trade;1634829047901;SOLEUR;2401854;155.92000000;2.35000000;31588890;31588914;1634829047900;true;true
trade;1634829049384;BTCEUR;67202204;54331.75000000;0.00263000;1289864970;1289864979;1634829049384;true;true
trade;1634829050898;SOLEUR;2401855;155.72000000;2.36000000;31588925;31588934;1634829050898;true;true
trade;1634829051387;SOLEUR;2401856;155.72000000;2.51000000;31588925;31588940;1634829051387;true;true
trade;1634829051387;SOLEUR;2401857;155.71000000;3.13000000;31588924;31588940;1634829051387;true;true
trade;1634829051960;BTCEUR;67202205;54333.55000000;0.00545000;1289865055;1289865036;1634829051959;false;true
trade;1634829052053;BTCEUR;67202206;54333.54000000;0.00030000;1289865056;1289865058;1634829052052;true;true
trade;1634829052636;BTCEUR;67202207;54327.72000000;0.00550000;1289865062;1289865076;1634829052636;true;true
trade;1634829052636;BTCEUR;67202208;54323.57000000;0.01577000;1289865073;1289865076;1634829052636;true;true
trade;1634829052636;BTCEUR;67202209;54323.56000000;0.00543000;1289864754;1289865076;1634829052636;true;true
trade;1634829052636;BTCEUR;67202210;54312.68000000;0.00800000;1289865072;1289865076;1634829052636;true;true
trade;1634829052636;BTCEUR;67202211;54312.67000000;0.00034000;1289864853;1289865076;1634829052636;true;true
trade;1634829052636;BTCEUR;67202212;54312.67000000;0.00168000;1289864888;1289865076;1634829052636;true;true
trade;1634829052636;BTCEUR;67202213;54309.34000000;0.12378000;1289865067;1289865076;1634829052636;true;true
trade;1634829052945;SOLEUR;2401858;156.05000000;1.31000000;31588949;31588937;1634829052944;false;true
trade;1634829052945;SOLEUR;2401859;155.71000000;0.35000000;31588924;31588931;1634829052944;true;true
trade;1634829052947;SOLEUR;2401860;156.05000000;2.10000000;31588950;31588937;1634829052946;false;true
trade;1634829052966;SOLEUR;2401861;155.99000000;1.60000000;31588958;31588957;1634829052965;false;true
trade;1634829052966;SOLEUR;2401862;155.99000000;1.85000000;31588959;31588957;1634829052966;false;true
trade;1634829053010;SOLEUR;2401863;156.00000000;3.18000000;31588974;31588973;1634829053010;false;true
trade;1634829053191;SOLEUR;2401864;156.20000000;4.74000000;31588993;31588564;1634829053190;false;true
trade;1634829053194;SOLEUR;2401865;156.20000000;1.00000000;31588996;31588564;1634829053194;false;true
trade;1634829053195;SOLEUR;2401866;156.20000000;15.00000000;31588997;31588564;1634829053195;false;true
trade;1634829053551;BTCEUR;67202214;54331.94000000;0.00204000;1289865115;1289865130;1634829053550;true;true
trade;1634829053551;SOLEUR;2401867;155.78000000;0.71000000;31589012;31589011;1634829053550;false;true
trade;1634829053552;SOLEUR;2401868;155.78000000;0.03000000;31589013;31589011;1634829053551;false;true
trade;1634829053576;SOLEUR;2401869;156.13000000;7.87000000;31589017;31589022;1634829053575;true;true
trade;1634829054040;BTCEUR;67202215;54331.98000000;0.00089000;1289865149;1289865153;1634829054040;true;true
trade;1634829054365;BTCEUR;67202216;54331.99000000;0.00184000;1289865157;1289865143;1634829054364;false;true
trade;1634829054365;BTCEUR;67202217;54333.54000000;0.00275000;1289865157;1289865155;1634829054364;false;true
trade;1634829054435;BTCEUR;67202218;54332.18000000;0.06147000;1289865159;1289865162;1634829054435;true;true
trade;1634829054436;BTCEUR;67202219;54332.18000000;0.06147000;1289865159;1289865163;1634829054435;true;true
trade;1634829054436;BTCEUR;67202220;54332.18000000;0.02706000;1289865159;1289865164;1634829054435;true;true
trade;1634829054436;BTCEUR;67202221;54332.17000000;0.03442000;1289865161;1289865164;1634829054435;true;true
trade;1634829054582;SOLEUR;2401870;156.16000000;6.87000000;31589078;31589080;1634829054582;true;true
trade;1634829054667;BTCEUR;67202222;54328.99000000;0.03434000;1289865179;1289865182;1634829054666;true;true
trade;1634829056459;BTCEUR;67202223;54349.40000000;0.00189000;1289865271;1289865281;1634829056459;true;true
trade;1634829056587;SOLEUR;2401871;156.29000000;1.59000000;31589103;31589071;1634829056587;false;true
trade;1634829056666;SOLEUR;2401872;156.29000000;0.13000000;31589106;31589071;1634829056665;false;true
trade;1634829057099;BTCEUR;67202224;54350.58000000;0.00045000;1289865307;1289865305;1634829057099;false;true
trade;1634829057563;SOLEUR;2401873;156.36000000;0.13000000;31589120;31589107;1634829057562;false;true
trade;1634829057951;SOLEUR;2401874;156.35000000;0.80000000;31589124;31589123;1634829057950;false;true
trade;1634829058038;SOLEUR;2401875;156.36000000;1.74000000;31589125;31589107;1634829058037;false;true
trade;1634829058091;SOLEUR;2401876;156.36000000;2.50000000;31589126;31589107;1634829058091;false;true
trade;1634829058645;SOLEUR;2401877;156.35000000;0.46000000;31589129;31589128;1634829058645;false;true
trade;1634829058654;BTCEUR;67202225;54350.57000000;0.00132000;1289865344;1289865377;1634829058653;true;true
trade;1634829058801;BTCEUR;67202226;54350.58000000;0.00176000;1289865401;1289865382;1634829058800;false;true
trade;1634829059859;SOLEUR;2401878;156.36000000;0.50000000;31589138;31589136;1634829059858;false;true
trade;1634829059859;SOLEUR;2401879;156.37000000;0.23000000;31589138;31589135;1634829059858;false;true
trade;1634829059859;SOLEUR;2401880;156.37000000;0.48000000;31589138;31589137;1634829059858;false;true
trade;1634829060468;BTCEUR;67202227;54334.48000000;0.00083000;1289865479;1289865514;1634829060467;true;true
trade;1634829060468;BTCEUR;67202228;54331.75000000;0.00180000;1289865420;1289865514;1634829060467;true;true
trade;1634829060468;BTCEUR;67202229;54327.94000000;0.00289000;1289865508;1289865514;1634829060467;true;true
trade;1634829061624;BTCEUR;67202230;54325.21000000;0.00460000;1289865623;1289865620;1634829061624;false;true
trade;1634829062378;SOLEUR;2401881;156.13000000;1.65000000;31589145;31589152;1634829062378;true;true
trade;1634829063903;BTCEUR;67202231;54305.06000000;0.00189000;1289865795;1289865787;1634829063902;false;true
trade;1634829064170;SOLEUR;2401882;156.13000000;1.37000000;31589166;31589167;1634829064169;true;true
trade;1634829064895;BTCEUR;67202232;54310.93000000;0.00083000;1289865822;1289865800;1634829064895;false;true
trade;1634829064895;BTCEUR;67202233;54313.91000000;0.01206000;1289865822;1289865814;1634829064895;false;true
trade;1634829064938;BTCEUR;67202234;54309.90000000;0.00118000;1289865826;1289865824;1634829064937;false;true
trade;1634829066556;SOLEUR;2401883;156.23000000;0.12000000;31589178;31589169;1634829066555;false;true
trade;1634829066556;SOLEUR;2401884;156.24000000;0.43000000;31589178;31589176;1634829066555;false;true
trade;1634829066957;BTCEUR;67202235;54305.49000000;0.00644000;1289865818;1289865883;1634829066956;true;true
trade;1634829067313;BTCEUR;67202236;54305.49000000;0.00003000;1289865818;1289865891;1634829067312;true;true
trade;1634829067313;BTCEUR;67202237;54305.47000000;0.00576000;1289865882;1289865891;1634829067312;true;true
trade;1634829067313;BTCEUR;67202238;54305.45000000;0.00360000;1289865857;1289865891;1634829067312;true;true
trade;1634829067895;BTCEUR;67202239;54305.06000000;0.00072000;1289865811;1289865918;1634829067895;true;true
trade;1634829067895;BTCEUR;67202240;54300.39000000;0.00042000;1289854029;1289865918;1634829067895;true;true
trade;1634829067895;BTCEUR;67202241;54300.00000000;0.00302000;1289862668;1289865918;1634829067895;true;true
trade;1634829067895;BTCEUR;67202242;54300.00000000;0.00004000;1289865023;1289865918;1634829067895;true;true
trade;1634829068524;BTCEUR;67202243;54300.00000000;0.00479000;1289865023;1289865945;1634829068524;true;true
trade;1634829068524;BTCEUR;67202244;54299.00000000;0.00046000;1289863627;1289865945;1634829068524;true;true
trade;1634829068613;BTCEUR;67202245;54290.73000000;0.00744000;1289865966;1289865946;1634829068613;false;true
trade;1634829068858;BTCEUR;67202246;54290.73000000;0.00385000;1289865993;1289865946;1634829068857;false;true
trade;1634829069039;BTCEUR;67202247;54290.72000000;0.00035000;1289865959;1289866001;1634829069039;true;true
trade;1634829069621;BTCEUR;67202248;54290.73000000;0.01755000;1289866031;1289865946;1634829069620;false;true
trade;1634829069621;BTCEUR;67202249;54290.73000000;0.00024000;1289866031;1289866015;1634829069620;false;true
trade;1634829069621;BTCEUR;67202250;54290.73000000;0.06724000;1289866031;1289866020;1634829069620;false;true
trade;1634829069621;BTCEUR;67202251;54290.73000000;0.00035000;1289866031;1289866026;1634829069620;false;true
trade;1634829069631;BTCEUR;67202252;54290.75000000;0.06724000;1289866033;1289866021;1634829069630;false;true
trade;1634829069638;BTCEUR;67202253;54290.77000000;0.06724000;1289866035;1289866022;1634829069638;false;true
trade;1634829069884;BTCEUR;67202254;54306.92000000;0.00644000;1289866062;1289866061;1634829069884;false;true
trade;1634829070283;BTCEUR;67202255;54305.50000000;0.00234000;1289866086;1289866064;1634829070282;false;true
trade;1634829071855;BTCEUR;67202256;54305.50000000;0.00239000;1289866122;1289866064;1634829071854;false;true
trade;1634829071855;BTCEUR;67202257;54305.50000000;0.01276000;1289866122;1289866079;1634829071854;false;true
trade;1634829071855;BTCEUR;67202258;54305.51000000;0.00898000;1289866122;1289866102;1634829071854;false;true
trade;1634829071855;BTCEUR;67202259;54305.52000000;0.01276000;1289866122;1289866078;1634829071854;false;true
trade;1634829071855;BTCEUR;67202260;54305.54000000;0.01275000;1289866122;1289866077;1634829071854;false;true
trade;1634829073018;BTCEUR;67202261;54315.63000000;0.01619000;1289866215;1289866224;1634829073018;true;true
trade;1634829073348;BTCEUR;67202262;54315.64000000;0.00644000;1289866239;1289866201;1634829073347;false;true
trade;1634829073397;BTCEUR;67202263;54315.64000000;0.00161000;1289866244;1289866201;1634829073397;false;true
trade;1634829074283;BTCEUR;67202264;54315.64000000;0.00001000;1289866258;1289866201;1634829074282;false;true
trade;1634829074283;BTCEUR;67202265;54323.18000000;0.00080000;1289866258;1289866257;1634829074282;false;true
trade;1634829076169;BTCEUR;67202266;54306.27000000;0.00278000;1289866356;1289866357;1634829076169;true;true
trade;1634829077945;BTCEUR;67202267;54305.07000000;0.00233000;1289866420;1289866405;1634829077945;false;true
trade;1634829078536;BTCEUR;67202268;54305.06000000;0.00276000;1289866116;1289866445;1634829078535;true;true
trade;1634829078536;BTCEUR;67202269;54290.72000000;0.00882000;1289866444;1289866445;1634829078535;true;true
trade;1634829078536;BTCEUR;67202270;54290.71000000;0.00279000;1289859512;1289866445;1634829078535;true;true
trade;1634829078536;BTCEUR;67202271;54286.47000000;0.00148000;1289866443;1289866445;1634829078535;true;true
trade;1634829080548;BTCEUR;67202272;54286.15000000;0.00038000;1289856990;1289866519;1634829080546;true;true
trade;1634829080548;BTCEUR;67202273;54286.15000000;0.01548000;1289866509;1289866519;1634829080546;true;true
trade;1634829081487;BTCEUR;67202274;54293.87000000;0.01303000;1289866584;1289866563;1634829081486;false;true
trade;1634829081537;BTCEUR;67202275;54293.88000000;0.01586000;1289866585;1289866591;1634829081536;true;true
trade;1634829081538;BTCEUR;67202276;54293.89000000;0.01303000;1289866592;1289866565;1634829081537;false;true
trade;1634829081583;BTCEUR;67202277;54293.91000000;0.01303000;1289866594;1289866564;1634829081582;false;true
trade;1634829081821;BTCEUR;67202278;54296.59000000;0.00069000;1289866609;1289866567;1634829081820;false;true
trade;1634829083496;BTCEUR;67202279;54305.54000000;0.10644000;1289866692;1289866466;1634829083495;false;true
trade;1634829083508;BTCEUR;67202280;54305.54000000;0.02486000;1289866694;1289866466;1634829083508;false;true
trade;1634829083510;BTCEUR;67202281;54305.54000000;0.36000000;1289866695;1289866466;1634829083509;false;true
trade;1634829083513;BTCEUR;67202282;54305.54000000;0.48000000;1289866696;1289866466;1634829083512;false;true
trade;1634829083513;BTCEUR;67202283;54305.54000000;0.05000000;1289866697;1289866466;1634829083513;false;true
trade;1634829083514;BTCEUR;67202284;54305.54000000;0.04000000;1289866698;1289866466;1634829083513;false;true
trade;1634829083514;BTCEUR;67202285;54305.54000000;0.17752000;1289866699;1289866466;1634829083513;false;true
trade;1634829083515;BTCEUR;67202286;54305.54000000;0.00094000;1289866700;1289866466;1634829083514;false;true
trade;1634829083516;BTCEUR;67202287;54305.54000000;0.02000000;1289866701;1289866466;1634829083515;false;true
trade;1634829083521;BTCEUR;67202288;54305.54000000;0.02486000;1289866703;1289866466;1634829083521;false;true
trade;1634829083521;BTCEUR;67202289;54305.54000000;0.07292000;1289866704;1289866466;1634829083521;false;true
trade;1634829083522;BTCEUR;67202290;54305.54000000;0.05265000;1289866705;1289866466;1634829083521;false;true
trade;1634829083523;BTCEUR;67202291;54305.54000000;0.11568000;1289866706;1289866466;1634829083522;false;true
trade;1634829083523;BTCEUR;67202292;54305.54000000;0.03142000;1289866707;1289866466;1634829083523;false;true
trade;1634829083611;BTCEUR;67202293;54305.54000000;0.01577000;1289866712;1289866466;1634829083611;false;true
trade;1634829083700;BTCEUR;67202294;54305.54000000;0.00644000;1289866715;1289866466;1634829083700;false;true
trade;1634829083751;BTCEUR;67202295;54305.54000000;0.01681000;1289866717;1289866466;1634829083751;false;true
trade;1634829083858;BTCEUR;67202296;54305.54000000;0.00918000;1289866720;1289866466;1634829083857;false;true
trade;1634829083940;SOLEUR;2401885;155.75000000;0.20000000;31589297;31589311;1634829083939;true;true
trade;1634829084751;BTCEUR;67202297;54305.54000000;0.02578000;1289866737;1289866466;1634829084751;false;true
trade;1634829085046;BTCEUR;67202298;54305.54000000;0.00966000;1289866740;1289866466;1634829085043;false;true
trade;1634829085237;BTCEUR;67202299;54305.54000000;0.09000000;1289866743;1289866466;1634829085237;false;true
trade;1634829085276;BTCEUR;67202300;54305.54000000;0.17553000;1289866745;1289866466;1634829085275;false;true
trade;1634829085329;BTCEUR;67202301;54305.54000000;0.01753000;1289866748;1289866466;1634829085328;false;true
trade;1634829085476;BTCEUR;67202302;54305.54000000;0.01731000;1289866750;1289866466;1634829085476;false;true
trade;1634829085487;BTCEUR;67202303;54305.54000000;0.02684000;1289866751;1289866466;1634829085486;false;true
trade;1634829085523;BTCEUR;67202304;54305.54000000;0.06506000;1289866753;1289866466;1634829085523;false;true
trade;1634829085549;BTCEUR;67202305;54305.54000000;0.02578000;1289866754;1289866466;1634829085548;false;true
trade;1634829085942;BTCEUR;67202306;54305.54000000;0.07850000;1289866758;1289866466;1634829085941;false;true
trade;1634829085943;BTCEUR;67202307;54305.54000000;0.17271000;1289866759;1289866466;1634829085943;false;true
trade;1634829085943;BTCEUR;67202308;54305.54000000;0.00085000;1289866759;1289866727;1634829085943;false;true
trade;1634829085943;BTCEUR;67202309;54305.58000000;0.00039000;1289866759;1289866738;1634829085943;false;true
trade;1634829085943;BTCEUR;67202310;54305.58000000;0.00158000;1289866759;1289866747;1634829085943;false;true
trade;1634829086022;BTCEUR;67202311;54312.66000000;0.00200000;1289866764;1289866773;1634829086021;true;true
trade;1634829086276;BTCEUR;67202312;54312.67000000;0.00286000;1289866790;1289866496;1634829086276;false;true
trade;1634829086311;BTCEUR;67202313;54312.67000000;0.00159000;1289866792;1289866496;1634829086310;false;true
trade;1634829086435;BTCEUR;67202314;54323.16000000;0.01840000;1289866823;1289866769;1634829086434;false;true
trade;1634829087331;BTCEUR;67202315;54323.16000000;0.01577000;1289866861;1289866818;1634829087330;false;true
trade;1634829087331;BTCEUR;67202316;54323.18000000;0.00177000;1289866861;1289866685;1634829087330;false;true
trade;1634829087501;BTCEUR;67202317;54323.18000000;0.00185000;1289866882;1289866685;1634829087501;false;true
trade;1634829087978;SOLEUR;2401886;156.01000000;1.22000000;31589344;31589329;1634829087977;false;true
trade;1634829087985;BTCEUR;67202318;54323.17000000;0.00036000;1289866871;1289866895;1634829087985;true;true
trade;1634829088331;BTCEUR;67202319;54323.18000000;0.01754000;1289866901;1289866685;1634829088330;false;true
trade;1634829088334;BTCEUR;67202320;54323.18000000;0.01840000;1289866902;1289866685;1634829088334;false;true
trade;1634829088557;RUNEEUR;212592;7.24200000;339.00000000;9002199;9002110;1634829088557;false;true
trade;1634829088754;BTCEUR;67202321;54323.18000000;0.07370000;1289866918;1289866685;1634829088753;false;true
trade;1634829088754;BTCEUR;67202322;54323.18000000;0.00940000;1289866918;1289866852;1634829088753;false;true
trade;1634829089339;BTCEUR;67202323;54323.18000000;0.00001000;1289866933;1289866852;1634829089339;false;true
trade;1634829089339;BTCEUR;67202324;54335.40000000;0.01839000;1289866933;1289866932;1634829089339;false;true
trade;1634829089339;BTCEUR;67202325;54335.40000000;0.00048000;1289866321;1289866932;1634829089339;false;true
trade;1634829089339;BTCEUR;67202326;54335.40000000;0.00019000;1289866412;1289866932;1634829089339;false;true
trade;1634829089339;BTCEUR;67202327;54335.40000000;0.00054000;1289866590;1289866932;1634829089339;false;true
trade;1634829089633;BTCEUR;67202328;54329.77000000;0.01189000;1289866974;1289866975;1634829089632;true;true
trade;1634829089633;BTCEUR;67202329;54329.71000000;0.00618000;1289866969;1289866975;1634829089632;true;true
trade;1634829090094;BTCEUR;67202330;54319.08000000;0.00567000;1289866992;1289866994;1634829090094;true;true
trade;1634829092194;BTCEUR;67202331;54319.08000000;0.00075000;1289867035;1289867074;1634829092193;true;true
trade;1634829092194;BTCEUR;67202332;54319.08000000;0.00089000;1289867072;1289867074;1634829092193;true;true
trade;1634829092740;BTCEUR;67202333;54304.92000000;0.05000000;1289867146;1289867145;1634829092739;false;true
trade;1634829092785;BTCEUR;67202334;54307.48000000;0.04000000;1289867148;1289867143;1634829092784;false;true
trade;1634829092886;BTCEUR;67202335;54308.73000000;0.02743000;1289867152;1289867151;1634829092885;false;true
trade;1634829093828;SOLEUR;2401887;155.76000000;0.34000000;31589390;31589391;1634829093827;true;true
trade;1634829094667;BTCEUR;67202336;54313.23000000;0.00084000;1289867234;1289867209;1634829094667;false;true
trade;1634829095194;BTCEUR;67202337;54308.79000000;0.00811000;1289867259;1289867260;1634829095193;true;true
trade;1634829095281;BTCEUR;67202338;54301.29000000;0.00072000;1289867247;1289867265;1634829095280;true;true
trade;1634829095281;BTCEUR;67202339;54297.42000000;0.00568000;1289867262;1289867265;1634829095280;true;true
trade;1634829095978;BTCEUR;67202340;54300.98000000;0.04000000;1289867301;1289867295;1634829095978;false;true
trade;1634829095978;BTCEUR;67202341;54300.98000000;0.00928000;1289867301;1289867296;1634829095978;false;true
trade;1634829097479;BTCEUR;67202342;54312.93000000;0.00038000;1289867396;1289867399;1634829097478;true;true
trade;1634829097754;BTCEUR;67202343;54312.93000000;0.00461000;1289867396;1289867417;1634829097754;true;true
trade;1634829097992;BTCEUR;67202344;54312.94000000;0.00029000;1289867425;1289867362;1634829097991;false;true
trade;1634829099101;BTCEUR;67202345;54323.86000000;0.00019000;1289867511;1289867509;1634829099100;false;true
trade;1634829100797;SOLEUR;2401888;155.82000000;0.10000000;31589430;31589434;1634829100797;true;true
trade;1634829100797;SOLEUR;2401889;155.81000000;2.89000000;31589429;31589434;1634829100797;true;true
trade;1634829100838;BTCEUR;67202346;54307.88000000;0.00614000;1289867571;1289867608;1634829100837;true;true
trade;1634829101501;BTCEUR;67202347;54296.38000000;0.05000000;1289867670;1289867657;1634829101498;false;true
trade;1634829101501;BTCEUR;67202348;54296.38000000;0.03127000;1289867670;1289867662;1634829101498;false;true
trade;1634829101566;BTCEUR;67202349;54296.38000000;0.01575000;1289867677;1289867672;1634829101566;false;true
trade;1634829101756;BTCEUR;67202350;54307.87000000;0.00034000;1289867701;1289867698;1634829101756;false;true
trade;1634829102141;BTCEUR;67202351;54298.75000000;0.00062000;1289867738;1289867736;1634829102140;false;true
trade;1634829102841;BTCEUR;67202352;54296.97000000;0.00613000;1289867754;1289867767;1634829102840;true;true
trade;1634829103835;BTCEUR;67202353;54300.71000000;0.00613000;1289867789;1289867797;1634829103835;true;true
trade;1634829104433;BTCEUR;67202354;54305.59000000;0.00030000;1289867812;1289867771;1634829104433;false;true
trade;1634829104504;SOLEUR;2401890;155.84000000;1.07000000;31589468;31589461;1634829104503;false;true
trade;1634829104590;SOLEUR;2401891;155.87000000;1.51000000;31589471;31589458;1634829104589;false;true
trade;1634829104590;SOLEUR;2401892;155.87000000;0.09000000;31589472;31589458;1634829104590;false;true
trade;1634829105212;BTCEUR;67202355;54315.93000000;0.00352000;1289867891;1289867893;1634829105212;true;true
trade;1634829107102;BTCEUR;67202356;54314.46000000;0.00922000;1289868022;1289868026;1634829107101;true;true
trade;1634829107392;RUNEEUR;212593;7.23700000;28.80000000;9002235;9002255;1634829107391;true;true
trade;1634829108296;BTCEUR;67202357;54307.00000000;0.01577000;1289868116;1289868113;1634829108296;false;true
trade;1634829108536;BTCEUR;67202358;54301.84000000;0.00297000;1289868125;1289868130;1634829108536;true;true
trade;1634829108657;BTCEUR;67202359;54302.62000000;0.00220000;1289868138;1289868119;1634829108656;false;true
trade;1634829108657;BTCEUR;67202360;54302.62000000;0.00025000;1289868138;1289868120;1634829108656;false;true
trade;1634829113985;BTCEUR;67202361;54308.81000000;0.01577000;1289868383;1289868371;1634829113984;false;true
trade;1634829113985;BTCEUR;67202362;54308.90000000;0.07029000;1289868383;1289868381;1634829113984;false;true
trade;1634829114001;BTCEUR;67202363;54309.22000000;0.00023000;1289868387;1289868389;1634829114001;true;true
trade;1634829114281;BTCEUR;67202364;54309.64000000;0.07000000;1289868395;1289868397;1634829114280;true;true
trade;1634829114281;BTCEUR;67202365;54305.73000000;0.01577000;1289868396;1289868397;1634829114280;true;true
trade;1634829114281;BTCEUR;67202366;54305.72000000;0.04594000;1289868369;1289868397;1634829114280;true;true
trade;1634829115536;BTCEUR;67202367;54309.65000000;0.00045000;1289868448;1289868410;1634829115535;false;true
trade;1634829115582;BTCEUR;67202368;54309.65000000;0.01538000;1289868450;1289868410;1634829115581;false;true
trade;1634829115582;BTCEUR;67202369;54309.65000000;0.00735000;1289868450;1289868433;1634829115581;false;true
trade;1634829115590;BTCEUR;67202370;54309.67000000;0.01583000;1289868452;1289868409;1634829115589;false;true
trade;1634829115624;BTCEUR;67202371;54309.69000000;0.01584000;1289868463;1289868408;1634829115623;false;true
trade;1634829116423;SOLEUR;2401893;155.96000000;0.80000000;31589541;31589521;1634829116422;false;true
trade;1634829116471;SOLEUR;2401894;156.00000000;0.72000000;31589543;31589527;1634829116470;false;true
trade;1634829116471;SOLEUR;2401895;156.00000000;0.20000000;31589543;31589540;1634829116470;false;true
trade;1634829116672;BTCEUR;67202372;54316.15000000;0.02043000;1289868534;1289868532;1634829116672;false;true
trade;1634829116679;BTCEUR;67202373;54316.15000000;0.06010000;1289868538;1289868535;1634829116678;false;true
trade;1634829117017;BTCEUR;67202374;54316.15000000;0.00141000;1289868555;1289868535;1634829117016;false;true
trade;1634829117041;BTCEUR;67202375;54316.15000000;0.00001000;1289868556;1289868535;1634829117041;false;true
trade;1634829117041;BTCEUR;67202376;54316.17000000;0.00091000;1289868556;1289868537;1634829117041;false;true
trade;1634829117086;BTCEUR;67202377;54316.17000000;0.03538000;1289868563;1289868537;1634829117086;false;true
trade;1634829117184;BTCEUR;67202378;54316.17000000;0.00329000;1289868567;1289868537;1634829117183;false;true
trade;1634829117337;BTCEUR;67202379;54316.17000000;0.00090000;1289868578;1289868537;1634829117337;false;true
trade;1634829118561;BTCEUR;67202380;54316.14000000;0.00064000;1289868546;1289868601;1634829118560;true;true
trade;1634829118561;BTCEUR;67202381;54308.63000000;0.02366000;1289868585;1289868601;1634829118560;true;true
trade;1634829118561;BTCEUR;67202382;54308.62000000;0.08000000;1289868455;1289868601;1634829118560;true;true
trade;1634829118578;BTCEUR;67202383;54302.62000000;0.03888000;1289868392;1289868606;1634829118578;true;true
trade;1634829118578;BTCEUR;67202384;54302.62000000;0.02265000;1289868605;1289868606;1634829118578;true;true
trade;1634829118593;BTCEUR;67202385;54307.87000000;0.00800000;1289868608;1289868601;1634829118593;false;true
trade;1634829118640;BTCEUR;67202386;54307.86000000;0.01120000;1289868613;1289868612;1634829118639;false;true
trade;1634829120153;BTCEUR;67202387;54281.95000000;0.02507000;1289868718;1289868721;1634829120153;true;true
trade;1634829120839;BTCEUR;67202388;54302.41000000;0.00100000;1289868751;1289868725;1634829120839;false;true
trade;1634829121535;BTCEUR;67202389;54302.41000000;0.00369000;1289868769;1289868746;1634829121534;false;true
trade;1634829121583;BTCEUR;67202390;54302.40000000;0.02104000;1289868763;1289868771;1634829121582;true;true
trade;1634829121883;BTCEUR;67202391;54307.19000000;0.00203000;1289868780;1289868779;1634829121883;false;true
trade;1634829121947;BTCEUR;67202392;54307.67000000;0.03370000;1289868783;1289868772;1634829121946;false;true
trade;1634829122409;SOLEUR;2401896;155.79000000;3.22000000;31589579;31589594;1634829122408;true;true
trade;1634829122633;BTCEUR;67202393;54302.93000000;0.02000000;1289868790;1289868789;1634829122633;false;true
